Date,Site ID,POC,Daily Max CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-03-21,010731003,1,0.7,Parts per million,8,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-22,010731003,1,0.2,Parts per million,2,Fairfield,18,75,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-23,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-24,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-25,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-26,010731003,1,0.5,Parts per million,6,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-27,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-28,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-29,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-30,010731003,1,0.6,Parts per million,7,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-03-31,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-01,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-02,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-03,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-04,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-05,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-06,010731003,1,0.2,Parts per million,2,Fairfield,11,46,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-07,010731003,1,0.1,Parts per million,1,Fairfield,7,29,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-08,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-09,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-10,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-11,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-12,010731003,1,0.6,Parts per million,7,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-13,010731003,1,0.5,Parts per million,6,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-14,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-15,010731003,1,0.6,Parts per million,7,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-16,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-17,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-18,010731003,1,0.7,Parts per million,8,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-19,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-20,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-21,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-22,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-23,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-24,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-25,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-26,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-27,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-28,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-29,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-04-30,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-01,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-02,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-03,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-04,010731003,1,0.5,Parts per million,6,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-05,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-06,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-07,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-08,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-09,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-10,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-11,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-12,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-13,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-14,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-15,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-16,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-17,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-18,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-19,010731003,1,0.1,Parts per million,1,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-20,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-21,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-22,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-23,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-24,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-25,010731003,1,0.5,Parts per million,6,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-26,010731003,1,0.4,Parts per million,5,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-27,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-28,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-29,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-30,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-05-31,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-06-01,010731003,1,0.2,Parts per million,2,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-06-02,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
2023-06-03,010731003,1,0.3,Parts per million,3,Fairfield,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.485556,-86.915,MOBILE,180,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,4,
